id	filename	md5	size	state
4caac446-75ef-4e21-ab99-216a5962f956	612d5432-0750-4bc4-a0b8-d29511554be6.rna_seq.augmented_star_gene_counts.tsv	fa66438148658fec1dbc49ee4609b1ca	4233578	released
73b5e567-d5a8-4fe7-b60e-fd4654d56fb5	af515665-ebc5-4825-b331-c6cd92d32a48.rna_seq.augmented_star_gene_counts.tsv	36546cf5851febb5670bb781006c91ab	4233060	released
ff21a21b-35fb-423c-896c-c6943dbce540	a43b9c60-317d-413b-9848-cd9cca4a7050.rna_seq.augmented_star_gene_counts.tsv	20246927c5ec06ae3c88c678d9c04fbf	4237920	released
4488f655-ed4d-44d1-acad-20d9c530f84d	57e4c187-b93b-4870-9b3c-29e8098d371e.rna_seq.augmented_star_gene_counts.tsv	6784166dbc391c92b6e4c564a70426ed	4242682	released
131cc059-cc0f-43df-a19e-5f854a769181	af4b5ee7-1229-4209-b1a5-dd96682f8293.rna_seq.augmented_star_gene_counts.tsv	3f72bcea95374bda4ca90819fa77814b	4263556	released
bd1ebebf-1e32-4c8e-a476-a429bfbc3d46	8d99f02d-c434-41ee-b974-633a23874bce.rna_seq.augmented_star_gene_counts.tsv	08a92db5dd3a2de948630effba6549c8	4245156	released
a33333fb-31f7-4874-aefd-a004be0d943e	d19de25c-e12f-428d-afb7-994e6180ef36.rna_seq.augmented_star_gene_counts.tsv	9b52ffab1327002e115b89b9ea234c98	4251859	released
feb6de8d-c44f-44ca-9583-232511ef54fd	8b530174-351e-4b0f-9255-366675a697b5.rna_seq.augmented_star_gene_counts.tsv	0803e877ff60ec55747d3bf6eeb496f5	4267733	released
a7ce93ac-964a-4d4e-980a-7fb987bf58b7	8135269e-d063-415d-b778-8288dee66cd1.rna_seq.augmented_star_gene_counts.tsv	edd6e4aeb072bf23f89ad51f68d7f3b8	4246046	released
44f16ded-c9e7-422c-a03c-1ec124acd76c	2ec949e3-0412-4303-bc39-cd59cbf6f7f6.rna_seq.augmented_star_gene_counts.tsv	5d59ae56a2fed77350bf7fed0f0f7b01	4242191	released
a1f29e81-e426-4cc5-813b-fcf83a595303	43fa77f1-48e8-4d05-b726-e8cb8e2a5a37.rna_seq.augmented_star_gene_counts.tsv	0b0afa583b9815b8163c0873a56187b3	4256883	released
d81180fa-51d8-4499-aed4-bbad365f67e1	6ff3d64c-4f44-483d-beee-8fa36aad7468.rna_seq.augmented_star_gene_counts.tsv	e4a487b53318331ce932fbafc51aa166	4242521	released
7437d3a0-976d-4151-8f89-b30a4a092a60	b649c743-c5bd-4c00-a6dc-422021ac538e.rna_seq.augmented_star_gene_counts.tsv	d995ea875e7ad4cf2ffd3b89f5234db3	4235072	released
5544a704-6f67-4c0d-b4ad-9becaab27512	cdb18792-38d4-4f6d-9229-e63ad796c704.rna_seq.augmented_star_gene_counts.tsv	705d70c26fee6dd76ea961c2127585c1	4246828	released
99ad8f7e-a32c-4fbc-af00-8765d524cd73	6a8e01b5-1f73-43b6-b26e-0ce39242b628.rna_seq.augmented_star_gene_counts.tsv	dbb4c984ff2fe59ce40fcece282e459f	4251551	released
61e2977f-ac86-4a5a-819d-3fba1af9253a	863db1ca-ce1d-4e62-b81a-0282b832447f.rna_seq.augmented_star_gene_counts.tsv	b64e79e390e59621cd83a4d63ed50739	4241349	released
dbe50f57-74d7-4b5f-a996-dfc8d9874d55	12bba991-4912-435f-b6ad-e4814e79fe98.rna_seq.augmented_star_gene_counts.tsv	782afdae9e9be4d821439ecdbdbbe716	4254091	released
